Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Baao	Baao	Baao	Baao	Baao	Bato	Bato	Bato	Bato	Bato	Buhi	Buhi	Buhi	Buhi	Buhi
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales	1.0	4.0	7.0	37.5	68.0	1.0	1.0	3.0	9.0	21.0	233.0	303.5	368.0	463.75	628.0
Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida;Ichthyosphonida_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.5	45.5	158.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Stramenopiles;Gyrista;;	17.0	26.5	36.0	45.5	55.0	1.0	11.5	29.0	43.0	43.0	27.0	35.25	47.0	61.0	76.0
Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.5	15.0	1.0	1.0	1.0	2.25	6.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Synurales	11.0	13.5	16.0	68.0	120.0	33.0	55.5	624.5	1351.25	1847.0	121.0	160.75	257.0	342.75	351.0
Eukaryota;TSAR;Alveolata;Ciliophora;;	1.0	51.0	101.0	188.0	275.0	1.0	1.0	1.0	32.75	128.0	1.0	5.5	15.0	46.0	115.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Raphidophyceae;Raphidophyceae_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.5	14.0	14.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Hymenostomatia	1.0	4.5	8.0	12.5	17.0	1.0	1.0	1.0	1.0	1.0	1.0	3.25	12.5	21.25	22.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Trebouxiophyceae_X	43.0	77.0	111.0	141.5	172.0	1.0	1.0	25.5	70.75	133.0	190.0	205.0	256.5	313.0	343.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales;Pirsoniales_X	1.0	36.5	72.0	73.5	75.0	29.0	35.0	76.0	115.5	117.0	1.0	4.75	9.5	13.75	16.0
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Zygnemophyceae;Zygnemophyceae_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	321.0	390.0	490.5	579.0	612.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales	1.0	21.0	41.0	69.0	97.0	42.0	45.0	83.5	156.0	261.0	515.0	651.5	707.5	726.5	752.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Aphelidiomycota;Aphelidiales	4.0	6.0	8.0	9.5	11.0	13.0	1054.75	1413.5	1790.5	2887.0	1783.0	2008.0	2210.0	2436.25	2734.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Zoopagomycota;Entomophthoromycotina	1.0	3.5	6.0	13.5	21.0	1.0	2.5	12.5	49.75	133.0	252.0	334.5	369.0	419.25	549.0
Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	21.25	67.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Pseudophyllomitidae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.25	7.0	112.0	250.75	338.5	385.5	402.0
Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida	1.0	7.5	14.0	17.0	20.0	1.0	1.0	1.0	1.0	1.0	4.0	6.25	10.5	23.75	53.0
Eukaryota;CRuMs;Collodictyonidae;Collodictyonidae_X;Collodictyonidae_XX;Collodictyonidae_XXX	17.0	24.5	32.0	65.5	99.0	24.0	30.75	88.0	177.25	280.0	101.0	135.5	192.0	237.5	239.0
Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.25	14.0	10.0	17.5	23.0	32.25	51.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;	23.0	49.5	76.0	79.0	82.0	1.0	1.0	1.0	10.0	37.0	1.0	1.0	1.0	1.0	1.0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Trebouxiophyceae:plas;Watanabea-Clade:plas	1.0	4.0	7.0	8.5	10.0	1.0	1.0	1.0	2.75	8.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X	95.0	183.0	271.0	478.0	685.0	6.0	12.0	16.5	20.5	25.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Granofilosea;Desmothoracida	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.5	8.25	9.0	25.0	32.5	35.0	35.0	35.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Coscinodiscophyceae;Aulacoseirales	1.0	1.0	1.0	5.0	9.0	563.0	779.0	937.0	1604.0	3347.0	154.0	160.0	162.0	167.5	184.0
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales	20.0	36.0	52.0	110.5	169.0	1.0	1.0	1.0	5.75	20.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Rhynchostomatia	1.0	1.0	1.0	5.5	10.0	1.0	453.25	830.0	1358.25	2265.0	13.0	15.25	28.0	71.25	165.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	17.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Fragilariales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1895.0	1907.0	1993.5	2402.0	3380.0
Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	1.0	3.0	5.0	9.0	13.0	87.0	156.75	746.0	1315.25	1325.0	52.0	234.25	756.0	1453.25	2162.0
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X	1.0	1.0	1.0	1.0	1.0	1.0	4.75	11.5	17.5	19.0	1.0	1.0	2.5	4.0	4.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Hydrurales	3282.0	3552.5	3823.0	6262.0	8701.0	1.0	1.0	9.5	118.5	420.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Porifera_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.5	66.0	162.0
