Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Agri	Agri	Agri	Agri	Agri	Center	Center	Center	Center	Center	Resid	Resid	Resid	Resid	Resid	Tilap	Tilap	Tilap	Tilap	Tilap	Tipal	Tipal	Tipal	Tipal	Tipal	Tribu	Tribu	Tribu	Tribu	Tribu
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Erysipelotrichia	4.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	44.5	88.0	1.0	1.0	1.0	1.0	1.0	101.0	101.0	101.0	101.0	101.0	9.0	9.0	9.0	9.0	9.0	1.0	2.5	4.0	37.0	70.0
Bacteria;PVC;Planctomycetes;Planctomycetes_X;	1.0	1.0	1.0	1.0	1.0	1.0	74.5	148.0	422.5	697.0	15.0	120.25	225.5	330.75	436.0	232.0	232.0	232.0	232.0	232.0	783.0	783.0	783.0	783.0	783.0	10.0	70.5	131.0	289.5	448.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Eustigmatophyceae:plas	311.0	311.0	311.0	311.0	311.0	195.0	506.0	817.0	830.5	844.0	675.0	707.25	739.5	771.75	804.0	876.0	876.0	876.0	876.0	876.0	802.0	802.0	802.0	802.0	802.0	349.0	370.0	391.0	457.0	523.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Mediophyceae:plas	1.0	1.0	1.0	1.0	1.0	1.0	199.0	397.0	1054.0	1711.0	1.0	98.75	196.5	294.25	392.0	2155.0	2155.0	2155.0	2155.0	2155.0	126.0	126.0	126.0	126.0	126.0	17.0	159.5	302.0	857.0	1412.0
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Microgenomatia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	2.0	2.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Negativicutes	19.0	19.0	19.0	19.0	19.0	1.0	1.0	1.0	3.0	5.0	1.0	2.25	3.5	4.75	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	33.0
Bacteria;PVC;Planctomycetes;Planctomycetes_X;Phycisphaerae	1.0	1.0	1.0	1.0	1.0	1.0	380.0	759.0	1173.5	1588.0	114.0	411.0	708.0	1005.0	1302.0	1047.0	1047.0	1047.0	1047.0	1047.0	1727.0	1727.0	1727.0	1727.0	1727.0	1.0	490.0	979.0	1013.5	1048.0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Chlorophyta_XX:plas	6.0	6.0	6.0	6.0	6.0	1.0	197.0	393.0	398.0	403.0	59.0	121.0	183.0	245.0	307.0	358.0	358.0	358.0	358.0	358.0	447.0	447.0	447.0	447.0	447.0	6.0	142.0	278.0	422.0	566.0
Bacteria;Terrabacteria;Armatimonadetes;Armatimonadetes_X;Armatimonadia	119.0	119.0	119.0	119.0	119.0	17.0	19.0	21.0	42.5	64.0	27.0	27.75	28.5	29.25	30.0	56.0	56.0	56.0	56.0	56.0	46.0	46.0	46.0	46.0	46.0	8.0	26.0	44.0	53.5	63.0
Eukaryota:plas;TSAR:plas;Alveolata:plas;Dinoflagellata:plas;Dinophyceae:plas	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	43.0	83.0	1.0	2.0	3.0	4.0	5.0	44.0	44.0	44.0	44.0	44.0	4.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	7.5	14.0
