Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Baao	Baao	Baao	Baao	Baao	Bato	Bato	Bato	Bato	Bato
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Schroederia	1.0	1.0	1.0	1.0	1.0	6.0	6.0	6.0	6.0	6.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Pascherina	1.0	6.0	11.0	11.5	12.0	591.0	591.0	591.0	591.0	591.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Paracercomonadidae;Paracercomonas	1.0	1.0	1.0	3.5	6.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Colpodellaceae;Voromonas	1.0	1.0	1.0	3.5	6.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;Oomycota_XX;Chlamydomyzium	9.0	9.5	10.0	14.0	18.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;Peronosporales;Lagenidium	1.0	1.0	1.0	1.0	1.0	19.0	19.0	19.0	19.0	19.0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;	52.0	59.0	66.0	71.0	76.0	20.0	20.0	20.0	20.0	20.0
Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Rhynchodia;Hypocomidae;Hypocoma	1.0	1.0	1.0	2.5	4.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Alphamonaceae;Alphamonadea_ALPH2	29.0	41.5	54.0	56.5	59.0	69.0	69.0	69.0	69.0	69.0
Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Parvilucifera-group;Parvilucifera-group_X	4.0	6.5	9.0	36.0	63.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Coleps	1.0	5.0	9.0	12.0	15.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Campanella	1.0	1.0	1.0	6.5	12.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Rhynchostomatia;Dileptidae;	1.0	1.0	1.0	5.5	10.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Cladochytrium	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;;	1.0	1.0	1.0	6.5	12.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Gungnir	1.0	1.0	1.0	6.0	11.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Hariotina	1.0	4.0	7.0	8.5	10.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Apicomplexa;;;;	1.0	23.5	46.0	59.0	72.0	28.0	28.0	28.0	28.0	28.0
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizidium	1.0	1.0	1.0	1.0	1.0	82.0	82.0	82.0	82.0	82.0
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;;;	1.0	1.0	1.0	2.5	4.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Opalozoa;MAST-12;MAST-12_X;MAST-12_XX;MAST-12_XXX	1.0	1.0	1.0	1.0	1.0	21.0	21.0	21.0	21.0	21.0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Peniculida;Peniculida_X	1.0	1.0	1.0	11.5	22.0	1.0	1.0	1.0	1.0	1.0
