Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Agri	Agri	Agri	Agri	Agri	Center	Center	Center	Center	Center	Resid	Resid	Resid	Resid	Resid	Tilap	Tilap	Tilap	Tilap	Tilap	Tipal	Tipal	Tipal	Tipal	Tipal	Tribu	Tribu	Tribu	Tribu	Tribu
Eukaryota;CRuMs;Collodictyonidae;Collodictyonidae_X	99.0	99.0	99.0	99.0	99.0	17.0	20.5	24.0	130.5	237.0	33.0	84.5	136.0	187.5	239.0	143.0	143.0	143.0	143.0	143.0	101.0	101.0	101.0	101.0	101.0	32.0	89.5	147.0	213.5	280.0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas	7.0	7.0	7.0	7.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.5	10.0
Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Alveolata;Colponemidia	9.0	9.0	9.0	9.0	9.0	1.0	5.5	10.0	10.0	10.0	1.0	11.0	21.0	31.0	41.0	34.0	34.0	34.0	34.0	34.0	4.0	4.0	4.0	4.0	4.0	1.0	3.0	5.0	51.5	98.0
Eukaryota;Amoebozoa;Discosea;Discosea_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0	1.0	1.0	1.0	1.0	1.0
Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl	38.0	38.0	38.0	38.0	38.0	1.0	1.0	1.0	43.0	85.0	3.0	16.0	29.0	42.0	55.0	76.0	76.0	76.0	76.0	76.0	1.0	1.0	1.0	1.0	1.0	3.0	8.0	13.0	44.0	75.0
Eukaryota;Excavata;Discoba;Discoba_X	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	7.5	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Alveolata;Alveolata_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	15.0	1.0	2.75	4.5	6.25	8.0	63.0	63.0	63.0	63.0	63.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Glaucophyta;Glaucophyta_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.25	3.5	4.75	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	7.0
Eukaryota;Amoebozoa;Evosea;Evosea_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	7.0	7.0	7.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Rhodelphidia;Rhodelphidia_X	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0	57.5	109.0	5.0	28.75	52.5	76.25	100.0	5.0	5.0	5.0	5.0	5.0	58.0	58.0	58.0	58.0	58.0	1.0	1.0	1.0	58.5	116.0
Eukaryota;Obazoa;Opisthokonta;Filasterea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.5	10.0	1.0	3.75	6.5	9.25	12.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	15.0
Eukaryota;Amoebozoa;;	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Rhizaria;	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0	11.5	18.0	1.0	11.5	22.0	32.5	43.0	6.0	6.0	6.0	6.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Obazoa;Opisthokonta;Pluriformea	10.0	10.0	10.0	10.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.5	10.0
